pipeline_name,task_name,runtime,retry_count,rows_processed,schema_change,upstream_failed,error_log,root_cause,timestamp
cluster_ops_pipeline,analyze_metrics,202,0,495434,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T01:36:00+00:00
autoscale_pipeline,analyze_metrics,2035,0,32607,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T07:39:00+00:00
service_mesh_pipeline,validate_deployment,75,3,8246,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T00:51:00+00:00
notification_pipeline,render_templates,49,1,432,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-03-07T07:37:00+00:00
notification_pipeline,gather_triggers,47,3,93,False,False,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-02-28T01:20:00+00:00
notification_pipeline,gather_triggers,15,3,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-02-15T23:48:00+00:00
load_balancer_pipeline,scan_containers,3203,4,58888,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T20:12:00+00:00
container_orchestration_pipeline,analyze_metrics,434,5,249511,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-100-128 systemd: Started Session 133 of user root. | ip-10-1-13-124 systemd: Started Session 134 of user root.,Resource Exhaustion,2024-01-25T22:41:00+00:00
cluster_ops_pipeline,process_logs,3215,5,370151,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T19:38:00+00:00
order_etl_pipeline,load_orders,16,2,0,True,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-03-30T20:42:00+00:00
analytics_pipeline,compute_kpis,14,2,406,True,True,DataTypeError: column 'is_active' changed from boolean to varchar.,Schema Change,2024-02-15T20:24:00+00:00
k8s_monitoring_pipeline,analyze_metrics,1723,0,288835,False,False,"MemoryError: unable to allocate 8.4 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n'",Resource Exhaustion,2023-12-22T09:44:00+00:00
deployment_pipeline,monitor_latency,2986,0,279557,False,False,"MemoryError: unable to allocate 7.6 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T07:26:00+00:00
ml_training_pipeline,train_model,829,0,168159,False,False,DuplicateKeyError: 340 duplicate primary keys found in 'users' table.,Data Quality Issue,2024-01-28T03:28:00+00:00
cost_tracking_pipeline,sync_config,955,4,111478,False,False,"MemoryError: unable to allocate 6.4 GiB. Worker OOM killed by kernel. Context: ip-10-1-100-128 systemd: Created slice User Slice of root. | ip-10-1-13-124 dhclient[2450]: XMT: Solicit on eth0, interval 110040ms. | ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2.",Resource Exhaustion,2024-01-24T01:16:00+00:00
inventory_sync,pull_inventory,468,1,74034,False,False,ValidationError: 1200 rows have negative 'order_amount'. Expected >= 0.,Data Quality Issue,2024-02-08T20:42:00+00:00
cost_tracking_pipeline,check_pod_health,339,9,26667,False,False,TimeoutError: API call to scenario10-bot-deployment-69bbf69f44-9sg9c timed out after 30s. DDoS suspected. Context: stderr F Failed password for root from 10.1.64.117 port 54896 ssh2 | stderr F Failed password for root from 10.1.64.117 port 46688 ssh2 | stderr F Failed password for root from 10.1.64.117 port 48022 ssh2,API Failure,2024-01-15T03:05:00+00:00
fraud_detection_pipeline,flag_fraud,14,3,0,False,True,UpstreamFailure: sensor timed out waiting for DAG 'payment_pipeline' to complete.,Dependency Failure,2024-02-25T11:33:00+00:00
notification_pipeline,render_templates,7,0,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-02-25T00:01:00+00:00
load_balancer_pipeline,check_pod_health,512,2,47833,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 48222 ssh2 | stderr F Failed password for root from 10.1.64.117 port 39248 ssh2 | stderr F Failed password for root from 10.1.64.117 port 45430 ssh2,API Failure,2024-01-16T14:48:00+00:00
inventory_sync,reconcile_stock,254,0,26409,False,False,RangeError: column 'age' contains values > 200. Max allowed is 150.,Data Quality Issue,2024-03-21T16:51:00+00:00
search_index_pipeline,deploy_index,879,2,58812,False,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-03-12T12:47:00+00:00
latency_monitoring_pipeline,collect_traces,450,5,214656,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-124 ec2net: [remove_aliases] Removing aliases of eth0 | ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 115790ms. | ip-10-1-13-124 ec2net: [get_meta] Getting token for IMDSv2.",Resource Exhaustion,2024-01-25T23:01:00+00:00
deployment_pipeline,monitor_latency,543,2,146964,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T09:37:00+00:00
marketing_pipeline,generate_reports,476,2,197471,False,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-01-18T13:56:00+00:00
data_quality_pipeline,alert_owners,513,1,155278,False,False,RangeError: column 'age' contains values > 200. Max allowed is 150.,Data Quality Issue,2024-02-08T12:24:00+00:00
error_tracking_pipeline,detect_anomaly,571,9,1210,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 53750 ssh2 | stderr F Failed password for root from 10.1.64.117 port 57166 ssh2 | stderr F Failed password for root from 10.1.64.117 port 34804 ssh2,API Failure,2024-01-15T01:56:00+00:00
inventory_sync,pull_inventory,40,1,57,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-01-03T16:04:00+00:00
cluster_ops_pipeline,collect_traces,2041,3,160859,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T12:00:00+00:00
network_monitor_pipeline,collect_traces,233,10,44551,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 36868 ssh2 | stderr F Failed password for root from 10.1.64.117 port 53842 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55112 ssh2,API Failure,2024-01-15T09:29:00+00:00
autoscale_pipeline,check_pod_health,1747,2,78120,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 ec2net: [get_meta] Trying to get http://169.254.169.254/latest/meta-data/network/interfaces/macs/0e:1a:8b:75:10:6b/local-ipv4s | ip-10-1-100-128 systemd: Created slice User Slice of root. | ip-10-1-13-124 dhclient[2410]: DHCPACK from 10.1.13.1 (xid=0x1f5abfb3),Resource Exhaustion,2024-01-25T05:34:00+00:00
marketing_pipeline,generate_reports,27,0,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-03-05T20:45:00+00:00
order_etl_pipeline,transform_orders,81,2,401,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-01-05T11:35:00+00:00
service_mesh_pipeline,detect_anomaly,1051,3,194561,False,False,"MemoryError: unable to allocate 10.1 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T17:53:00+00:00
analytics_pipeline,export_dashboards,55,4,18,False,True,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-03-30T11:39:00+00:00
billing_pipeline,apply_pricing,360,2,163141,False,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-01-22T07:05:00+00:00
latency_monitoring_pipeline,detect_anomaly,757,5,270709,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n'",Resource Exhaustion,2023-12-22T10:49:00+00:00
cluster_ops_pipeline,parse_events,250,0,331896,False,False,"MemoryError: unable to allocate 11.9 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:189] StreamAggregatedResources gRPC config stream closed since 1140720ms ago: 14,  | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config ...",Resource Exhaustion,2023-12-21T02:35:00+00:00
cloud_infra_pipeline,check_pod_health,1443,5,280784,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-124 dhclient[2410]: bound to 10.1.13.124 -- renewal in 1654 seconds. | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 119960ms. | ip-10-1-13-124 ec2net: [get_meta] Getting token for IMDSv2.",Resource Exhaustion,2024-01-25T21:22:00+00:00
cost_tracking_pipeline,analyze_metrics,1377,4,252490,False,False,"MemoryError: unable to allocate 3.3 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" inst...",Resource Exhaustion,2023-12-22T05:31:00+00:00
payment_pipeline,validate_payments,822,2,142289,False,False,ValidationError: 1200 rows have negative 'order_amount'. Expected >= 0.,Data Quality Issue,2024-03-19T07:08:00+00:00
security_scan_pipeline,analyze_metrics,2060,5,157111,False,False,"MemoryError: unable to allocate 12.4 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" ins...",Resource Exhaustion,2023-12-21T09:05:00+00:00
analytics_pipeline,aggregate_daily,20,0,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-01-24T08:57:00+00:00
billing_pipeline,generate_invoices,91,0,160,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-02-20T18:37:00+00:00
inventory_sync,push_updates,115,2,312,True,False,SchemaError: new column 'phone_hash' detected but not in expected schema.,Schema Change,2024-02-10T10:37:00+00:00
search_index_pipeline,fetch_catalog,14,0,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-03-01T01:19:00+00:00
fraud_detection_pipeline,ingest_transactions,723,0,70633,False,True,ValidationError: 1200 rows have negative 'order_amount'. Expected >= 0.,Data Quality Issue,2024-02-03T18:34:00+00:00
notification_pipeline,send_batch,272,2,56318,False,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-01-11T06:06:00+00:00
error_tracking_pipeline,validate_deployment,2059,3,490585,False,False,"MemoryError: unable to allocate 12.2 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T06:44:00+00:00
marketing_pipeline,compute_metrics,793,1,63570,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-03-30T05:13:00+00:00
service_mesh_pipeline,run_diagnostics,756,2,296338,False,False,"MemoryError: unable to allocate 3.2 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T04:22:00+00:00
resource_mgmt_pipeline,evaluate_sli,789,5,325913,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T16:19:00+00:00
k8s_monitoring_pipeline,aggregate_kpi,400,5,88624,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 45628 ssh2 | stderr F Failed password for root from 10.1.64.117 port 52050 ssh2 | stderr F Failed password for root from 10.1.64.117 port 57284 ssh2,API Failure,2024-01-16T01:29:00+00:00
recommendation_pipeline,fetch_interactions,77,1,346,True,False,"PandasError: column 'user_id' dtype mismatch: expected int64, got object.",Schema Change,2024-01-14T03:36:00+00:00
marketing_pipeline,compute_metrics,40,2,86,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-03-03T12:36:00+00:00
marketing_pipeline,extract_campaigns,565,0,199123,True,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-03-09T03:08:00+00:00
